"ID";"Sex";"Age";"CausesOfDeath";"Periods";"Deaths_1"
"1058919";"3000   ";"10000";"A012072";"2013JJ00";"3559"
"1058920";"3000   ";"10000";"A012072";"2014JJ00";"3677"
"1058921";"3000   ";"10000";"A012072";"2015JJ00";"3852"
"1058922";"3000   ";"10000";"A012072";"2016JJ00";"4068"
"1058923";"3000   ";"10000";"A012072";"2017JJ00";"4159"
"1058924";"3000   ";"10000";"A012072";"2018JJ00";"4329"
"1058925";"3000   ";"10000";"A012072";"2019JJ00";"4342"
"1058926";"3000   ";"10000";"A012072";"2020JJ00";"4449"
"1058927";"3000   ";"10000";"A012072";"2021JJ00";"4489"
"1068652";"3000   ";"10010";"A010668";"1996JJ00";"15"
"1068653";"3000   ";"10010";"A010668";"1997JJ00";"14"
"1068654";"3000   ";"10010";"A010668";"1998JJ00";"24"
"1068655";"3000   ";"10010";"A010668";"1999JJ00";"11"
"1068656";"3000   ";"10010";"A010668";"2000JJ00";"12"
"1068657";"3000   ";"10010";"A010668";"2001JJ00";"14"
"1068658";"3000   ";"10010";"A010668";"2002JJ00";"6"
"1068659";"3000   ";"10010";"A010668";"2003JJ00";"13"
"1068660";"3000   ";"10010";"A010668";"2004JJ00";"3"
"1068661";"3000   ";"10010";"A010668";"2005JJ00";"5"
"1068662";"3000   ";"10010";"A010668";"2006JJ00";"11"
"1068663";"3000   ";"10010";"A010668";"2007JJ00";"6"
"1068664";"3000   ";"10010";"A010668";"2008JJ00";"7"
"1068665";"3000   ";"10010";"A010668";"2009JJ00";"3"
"1068666";"3000   ";"10010";"A010668";"2010JJ00";"3"
"1068667";"3000   ";"10010";"A010668";"2011JJ00";"4"
"1068668";"3000   ";"10010";"A010668";"2012JJ00";"5"
"1068669";"3000   ";"10010";"A010668";"2013JJ00";"4"
"1068670";"3000   ";"10010";"A010668";"2014JJ00";"3"
"1068671";"3000   ";"10010";"A010668";"2015JJ00";"2"
"1068672";"3000   ";"10010";"A010668";"2016JJ00";"0"
"1068673";"3000   ";"10010";"A010668";"2017JJ00";"4"
"1068674";"3000   ";"10010";"A010668";"2018JJ00";"10"
"1068675";"3000   ";"10010";"A010668";"2019JJ00";"5"
"1068676";"3000   ";"10010";"A010668";"2020JJ00";"3"
"1068677";"3000   ";"10010";"A010668";"2021JJ00";"6"
"1073150";"3000   ";"10010";"A010840";"1996JJ00";"6"
"1073151";"3000   ";"10010";"A010840";"1997JJ00";"3"
"1073152";"3000   ";"10010";"A010840";"1998JJ00";"4"
"1073153";"3000   ";"10010";"A010840";"1999JJ00";"1"
"1073154";"3000   ";"10010";"A010840";"2000JJ00";"3"
"1073155";"3000   ";"10010";"A010840";"2001JJ00";"4"
"1073156";"3000   ";"10010";"A010840";"2002JJ00";"2"
"1073157";"3000   ";"10010";"A010840";"2003JJ00";"2"
"1073158";"3000   ";"10010";"A010840";"2004JJ00";"6"
"1073159";"3000   ";"10010";"A010840";"2005JJ00";"4"
"1073160";"3000   ";"10010";"A010840";"2006JJ00";"3"
"1073161";"3000   ";"10010";"A010840";"2007JJ00";"6"
"1073162";"3000   ";"10010";"A010840";"2008JJ00";"5"
"1073163";"3000   ";"10010";"A010840";"2009JJ00";"4"
"1073164";"3000   ";"10010";"A010840";"2010JJ00";"2"
"1073165";"3000   ";"10010";"A010840";"2011JJ00";"3"
"1073166";"3000   ";"10010";"A010840";"2012JJ00";"2"
"1073167";"3000   ";"10010";"A010840";"2013JJ00";"2"
"1073168";"3000   ";"10010";"A010840";"2014JJ00";"2"
"1073169";"3000   ";"10010";"A010840";"2015JJ00";"4"
"1073170";"3000   ";"10010";"A010840";"2016JJ00";"4"
"1073171";"3000   ";"10010";"A010840";"2017JJ00";"3"
"1073172";"3000   ";"10010";"A010840";"2018JJ00";"4"
"1073173";"3000   ";"10010";"A010840";"2019JJ00";"0"
"1073174";"3000   ";"10010";"A010840";"2020JJ00";"2"
"1073175";"3000   ";"10010";"A010840";"2021JJ00";"2"
"1077648";"3000   ";"10010";"A011013";"1996JJ00";"12"
"1077649";"3000   ";"10010";"A011013";"1997JJ00";"10"
"1077650";"3000   ";"10010";"A011013";"1998JJ00";"9"
"1077651";"3000   ";"10010";"A011013";"1999JJ00";"13"
"1077652";"3000   ";"10010";"A011013";"2000JJ00";"4"
"1077653";"3000   ";"10010";"A011013";"2001JJ00";"7"
"1077654";"3000   ";"10010";"A011013";"2002JJ00";"12"
"1077655";"3000   ";"10010";"A011013";"2003JJ00";"2"
"1077656";"3000   ";"10010";"A011013";"2004JJ00";"6"
"1077657";"3000   ";"10010";"A011013";"2005JJ00";"5"
"1077658";"3000   ";"10010";"A011013";"2006JJ00";"5"
"1077659";"3000   ";"10010";"A011013";"2007JJ00";"7"
"1077660";"3000   ";"10010";"A011013";"2008JJ00";"7"
"1077661";"3000   ";"10010";"A011013";"2009JJ00";"6"
"1077662";"3000   ";"10010";"A011013";"2010JJ00";"14"
"1077663";"3000   ";"10010";"A011013";"2011JJ00";"12"
"1077664";"3000   ";"10010";"A011013";"2012JJ00";"8"
"1077665";"3000   ";"10010";"A011013";"2013JJ00";"7"
"1077666";"3000   ";"10010";"A011013";"2014JJ00";"4"
"1077667";"3000   ";"10010";"A011013";"2015JJ00";"4"
"1077668";"3000   ";"10010";"A011013";"2016JJ00";"5"
"1077669";"3000   ";"10010";"A011013";"2017JJ00";"5"
"1077670";"3000   ";"10010";"A011013";"2018JJ00";"6"
"1077671";"3000   ";"10010";"A011013";"2019JJ00";"5"
"1077672";"3000   ";"10010";"A011013";"2020JJ00";"6"
"1077673";"3000   ";"10010";"A011013";"2021JJ00";"5"
"1079572";"3000   ";"10010";"A011087";"1996JJ00";"0"
"1079573";"3000   ";"10010";"A011087";"1997JJ00";"0"
"1079574";"3000   ";"10010";"A011087";"1998JJ00";"0"
"1079575";"3000   ";"10010";"A011087";"1999JJ00";"0"
"1079576";"3000   ";"10010";"A011087";"2000JJ00";"0"
"1079577";"3000   ";"10010";"A011087";"2001JJ00";"0"
"1079578";"3000   ";"10010";"A011087";"2002JJ00";"0"
"1079579";"3000   ";"10010";"A011087";"2003JJ00";"0"
"1079580";"3000   ";"10010";"A011087";"2004JJ00";"1"
"1079581";"3000   ";"10010";"A011087";"2005JJ00";"0"
"1079582";"3000   ";"10010";"A011087";"2006JJ00";"0"
"1079583";"3000   ";"10010";"A011087";"2007JJ00";"0"
"1079584";"3000   ";"10010";"A011087";"2008JJ00";"0"
"1079585";"3000   ";"10010";"A011087";"2009JJ00";"0"
"1079586";"3000   ";"10010";"A011087";"2010JJ00";"0"
"1079587";"3000   ";"10010";"A011087";"2011JJ00";"0"
"1079588";"3000   ";"10010";"A011087";"2012JJ00";"0"
"1079589";"3000   ";"10010";"A011087";"2013JJ00";"0"
"1079590";"3000   ";"10010";"A011087";"2014JJ00";"0"
"1079591";"3000   ";"10010";"A011087";"2015JJ00";"0"
"1079592";"3000   ";"10010";"A011087";"2016JJ00";"0"
"1079593";"3000   ";"10010";"A011087";"2017JJ00";"1"
"1079594";"3000   ";"10010";"A011087";"2018JJ00";"1"
"1079595";"3000   ";"10010";"A011087";"2019JJ00";"0"
"1079596";"3000   ";"10010";"A011087";"2020JJ00";"0"
"1079597";"3000   ";"10010";"A011087";"2021JJ00";"0"
"1081626";"3000   ";"10010";"A011166";"1996JJ00";"23"
"1081627";"3000   ";"10010";"A011166";"1997JJ00";"9"
"1081628";"3000   ";"10010";"A011166";"1998JJ00";"17"
"1081629";"3000   ";"10010";"A011166";"1999JJ00";"16"
"1081630";"3000   ";"10010";"A011166";"2000JJ00";"15"
"1081631";"3000   ";"10010";"A011166";"2001JJ00";"23"
"1081632";"3000   ";"10010";"A011166";"2002JJ00";"13"
"1081633";"3000   ";"10010";"A011166";"2003JJ00";"14"
"1081634";"3000   ";"10010";"A011166";"2004JJ00";"13"
"1081635";"3000   ";"10010";"A011166";"2005JJ00";"17"
"1081636";"3000   ";"10010";"A011166";"2006JJ00";"18"
"1081637";"3000   ";"10010";"A011166";"2007JJ00";"15"
"1081638";"3000   ";"10010";"A011166";"2008JJ00";"15"
"1081639";"3000   ";"10010";"A011166";"2009JJ00";"17"
"1081640";"3000   ";"10010";"A011166";"2010JJ00";"13"
"1081641";"3000   ";"10010";"A011166";"2011JJ00";"12"
"1081642";"3000   ";"10010";"A011166";"2012JJ00";"15"
"1081643";"3000   ";"10010";"A011166";"2013JJ00";"10"
"1081644";"3000   ";"10010";"A011166";"2014JJ00";"10"
"1081645";"3000   ";"10010";"A011166";"2015JJ00";"6"
"1081646";"3000   ";"10010";"A011166";"2016JJ00";"11"
"1081647";"3000   ";"10010";"A011166";"2017JJ00";"11"
"1081648";"3000   ";"10010";"A011166";"2018JJ00";"13"
"1081649";"3000   ";"10010";"A011166";"2019JJ00";"9"
"1081650";"3000   ";"10010";"A011166";"2020JJ00";"17"
"1081651";"3000   ";"10010";"A011166";"2021JJ00";"18"
"1083420";"3000   ";"10010";"A011234";"1996JJ00";"0"
"1083421";"3000   ";"10010";"A011234";"1997JJ00";"0"
"1083422";"3000   ";"10010";"A011234";"1998JJ00";"0"
"1083423";"3000   ";"10010";"A011234";"1999JJ00";"0"
"1083424";"3000   ";"10010";"A011234";"2000JJ00";"0"
"1083425";"3000   ";"10010";"A011234";"2001JJ00";"0"
"1083426";"3000   ";"10010";"A011234";"2002JJ00";"0"
"1083427";"3000   ";"10010";"A011234";"2003JJ00";"0"
"1083428";"3000   ";"10010";"A011234";"2004JJ00";"0"
"1083429";"3000   ";"10010";"A011234";"2005JJ00";"0"
"1083430";"3000   ";"10010";"A011234";"2006JJ00";"0"
"1083431";"3000   ";"10010";"A011234";"2007JJ00";"0"
"1083432";"3000   ";"10010";"A011234";"2008JJ00";"0"
"1083433";"3000   ";"10010";"A011234";"2009JJ00";"0"
"1083434";"3000   ";"10010";"A011234";"2010JJ00";"0"
"1083435";"3000   ";"10010";"A011234";"2011JJ00";"0"
"1083436";"3000   ";"10010";"A011234";"2012JJ00";"0"
"1083437";"3000   ";"10010";"A011234";"2013JJ00";"0"
"1083438";"3000   ";"10010";"A011234";"2014JJ00";"0"
"1083439";"3000   ";"10010";"A011234";"2015JJ00";"0"
"1083440";"3000   ";"10010";"A011234";"2016JJ00";"0"
"1083441";"3000   ";"10010";"A011234";"2017JJ00";"0"
"1083442";"3000   ";"10010";"A011234";"2018JJ00";"0"
"1083443";"3000   ";"10010";"A011234";"2019JJ00";"0"
"1083444";"3000   ";"10010";"A011234";"2020JJ00";"0"
"1083445";"3000   ";"10010";"A011234";"2021JJ00";"0"
"1085318";"3000   ";"10010";"A011307";"1996JJ00";"7"
"1085319";"3000   ";"10010";"A011307";"1997JJ00";"10"
"1085320";"3000   ";"10010";"A011307";"1998JJ00";"7"
"1085321";"3000   ";"10010";"A011307";"1999JJ00";"6"
"1085322";"3000   ";"10010";"A011307";"2000JJ00";"7"
"1085323";"3000   ";"10010";"A011307";"2001JJ00";"9"
"1085324";"3000   ";"10010";"A011307";"2002JJ00";"8"
"1085325";"3000   ";"10010";"A011307";"2003JJ00";"7"
"1085326";"3000   ";"10010";"A011307";"2004JJ00";"6"
"1085327";"3000   ";"10010";"A011307";"2005JJ00";"6"
"1085328";"3000   ";"10010";"A011307";"2006JJ00";"3"
"1085329";"3000   ";"10010";"A011307";"2007JJ00";"6"
"1085330";"3000   ";"10010";"A011307";"2008JJ00";"6"
"1085331";"3000   ";"10010";"A011307";"2009JJ00";"7"
"1085332";"3000   ";"10010";"A011307";"2010JJ00";"8"
"1085333";"3000   ";"10010";"A011307";"2011JJ00";"4"
"1085334";"3000   ";"10010";"A011307";"2012JJ00";"3"
"1085335";"3000   ";"10010";"A011307";"2013JJ00";"4"
"1085336";"3000   ";"10010";"A011307";"2014JJ00";"5"
"1085337";"3000   ";"10010";"A011307";"2015JJ00";"7"
"1085338";"3000   ";"10010";"A011307";"2016JJ00";"2"
"1085339";"3000   ";"10010";"A011307";"2017JJ00";"5"
"1085340";"3000   ";"10010";"A011307";"2018JJ00";"2"
"1085341";"3000   ";"10010";"A011307";"2019JJ00";"1"
"1085342";"3000   ";"10010";"A011307";"2020JJ00";"7"
"1085343";"3000   ";"10010";"A011307";"2021JJ00";"0"
"1089036";"3000   ";"10010";"A011449";"1996JJ00";"1"
"1089037";"3000   ";"10010";"A011449";"1997JJ00";"1"
"1089038";"3000   ";"10010";"A011449";"1998JJ00";"2"
"1089039";"3000   ";"10010";"A011449";"1999JJ00";"4"
"1089040";"3000   ";"10010";"A011449";"2000JJ00";"6"
"1089041";"3000   ";"10010";"A011449";"2001JJ00";"3"
"1089042";"3000   ";"10010";"A011449";"2002JJ00";"4"
"1089043";"3000   ";"10010";"A011449";"2003JJ00";"2"
"1089044";"3000   ";"10010";"A011449";"2004JJ00";"0"
"1089045";"3000   ";"10010";"A011449";"2005JJ00";"3"
"1089046";"3000   ";"10010";"A011449";"2006JJ00";"1"
"1089047";"3000   ";"10010";"A011449";"2007JJ00";"2"
"1089048";"3000   ";"10010";"A011449";"2008JJ00";"3"
"1089049";"3000   ";"10010";"A011449";"2009JJ00";"2"
"1089050";"3000   ";"10010";"A011449";"2010JJ00";"0"
"1089051";"3000   ";"10010";"A011449";"2011JJ00";"5"
"1089052";"3000   ";"10010";"A011449";"2012JJ00";"0"
"1089053";"3000   ";"10010";"A011449";"2013JJ00";"1"
"1089054";"3000   ";"10010";"A011449";"2014JJ00";"3"
"1089055";"3000   ";"10010";"A011449";"2015JJ00";"0"
"1089056";"3000   ";"10010";"A011449";"2016JJ00";"2"
"1089057";"3000   ";"10010";"A011449";"2017JJ00";"4"
"1089058";"3000   ";"10010";"A011449";"2018JJ00";"1"
"1089059";"3000   ";"10010";"A011449";"2019JJ00";"0"
"1089060";"3000   ";"10010";"A011449";"2020JJ00";"0"
"1089061";"3000   ";"10010";"A011449";"2021JJ00";"4"
"1090934";"3000   ";"10010";"A011521";"1996JJ00";"0"
"1090935";"3000   ";"10010";"A011521";"1997JJ00";"0"
"1090936";"3000   ";"10010";"A011521";"1998JJ00";"0"
"1090937";"3000   ";"10010";"A011521";"1999JJ00";"0"
"1090938";"3000   ";"10010";"A011521";"2000JJ00";"0"
"1090939";"3000   ";"10010";"A011521";"2001JJ00";"0"
"1090940";"3000   ";"10010";"A011521";"2002JJ00";"0"
"1090941";"3000   ";"10010";"A011521";"2003JJ00";"0"
"1090942";"3000   ";"10010";"A011521";"2004JJ00";"0"
"1090943";"3000   ";"10010";"A011521";"2005JJ00";"1"
"1090944";"3000   ";"10010";"A011521";"2006JJ00";"0"
"1090945";"3000   ";"10010";"A011521";"2007JJ00";"0"
"1090946";"3000   ";"10010";"A011521";"2008JJ00";"0"
"1090947";"3000   ";"10010";"A011521";"2009JJ00";"0"
"1090948";"3000   ";"10010";"A011521";"2010JJ00";"0"
"1090949";"3000   ";"10010";"A011521";"2011JJ00";"0"
"1090950";"3000   ";"10010";"A011521";"2012JJ00";"0"
"1090951";"3000   ";"10010";"A011521";"2013JJ00";"0"
"1090952";"3000   ";"10010";"A011521";"2014JJ00";"0"
"1090953";"3000   ";"10010";"A011521";"2015JJ00";"0"
"1090954";"3000   ";"10010";"A011521";"2016JJ00";"0"
"1090955";"3000   ";"10010";"A011521";"2017JJ00";"0"
"1090956";"3000   ";"10010";"A011521";"2018JJ00";"0"
"1090957";"3000   ";"10010";"A011521";"2019JJ00";"0"
"1090958";"3000   ";"10010";"A011521";"2020JJ00";"0"
"1090959";"3000   ";"10010";"A011521";"2021JJ00";"0"
"1092832";"3000   ";"10010";"A011594";"1996JJ00";"0"
"1092833";"3000   ";"10010";"A011594";"1997JJ00";"0"
"1092834";"3000   ";"10010";"A011594";"1998JJ00";"0"
"1092835";"3000   ";"10010";"A011594";"1999JJ00";"0"
"1092836";"3000   ";"10010";"A011594";"2000JJ00";"1"
"1092837";"3000   ";"10010";"A011594";"2001JJ00";"0"
"1092838";"3000   ";"10010";"A011594";"2002JJ00";"2"
"1092839";"3000   ";"10010";"A011594";"2003JJ00";"0"
"1092840";"3000   ";"10010";"A011594";"2004JJ00";"0"
"1092841";"3000   ";"10010";"A011594";"2005JJ00";"0"
"1092842";"3000   ";"10010";"A011594";"2006JJ00";"0"
"1092843";"3000   ";"10010";"A011594";"2007JJ00";"0"
"1092844";"3000   ";"10010";"A011594";"2008JJ00";"0"
"1092845";"3000   ";"10010";"A011594";"2009JJ00";"1"
"1092846";"3000   ";"10010";"A011594";"2010JJ00";"0"
"1092847";"3000   ";"10010";"A011594";"2011JJ00";"0"
"1092848";"3000   ";"10010";"A011594";"2012JJ00";"0"
"1092849";"3000   ";"10010";"A011594";"2013JJ00";"0"
"1092850";"3000   ";"10010";"A011594";"2014JJ00";"0"
"1092851";"3000   ";"10010";"A011594";"2015JJ00";"0"
"1092852";"3000   ";"10010";"A011594";"2016JJ00";"0"
"1092853";"3000   ";"10010";"A011594";"2017JJ00";"0"
"1092854";"3000   ";"10010";"A011594";"2018JJ00";"1"
"1092855";"3000   ";"10010";"A011594";"2019JJ00";"0"
"1092856";"3000   ";"10010";"A011594";"2020JJ00";"1"
"1092857";"3000   ";"10010";"A011594";"2021JJ00";"0"
"1094912";"3000   ";"10010";"A011674";"1996JJ00";"0"
"1094913";"3000   ";"10010";"A011674";"1997JJ00";"0"
"1094914";"3000   ";"10010";"A011674";"1998JJ00";"0"
"1094915";"3000   ";"10010";"A011674";"1999JJ00";"0"
"1094916";"3000   ";"10010";"A011674";"2000JJ00";"0"
"1094917";"3000   ";"10010";"A011674";"2001JJ00";"0"
"1094918";"3000   ";"10010";"A011674";"2002JJ00";"0"
"1094919";"3000   ";"10010";"A011674";"2003JJ00";"0"
"1094920";"3000   ";"10010";"A011674";"2004JJ00";"1"
"1094921";"3000   ";"10010";"A011674";"2005JJ00";"2"
"1094922";"3000   ";"10010";"A011674";"2006JJ00";"0"
"1094923";"3000   ";"10010";"A011674";"2007JJ00";"0"
"1094924";"3000   ";"10010";"A011674";"2008JJ00";"1"
"1094925";"3000   ";"10010";"A011674";"2009JJ00";"0"
"1094926";"3000   ";"10010";"A011674";"2010JJ00";"0"
"1094927";"3000   ";"10010";"A011674";"2011JJ00";"0"
"1094928";"3000   ";"10010";"A011674";"2012JJ00";"0"
"1094929";"3000   ";"10010";"A011674";"2013JJ00";"0"
"1094930";"3000   ";"10010";"A011674";"2014JJ00";"1"
"1094931";"3000   ";"10010";"A011674";"2015JJ00";"0"
"1094932";"3000   ";"10010";"A011674";"2016JJ00";"1"
"1094933";"3000   ";"10010";"A011674";"2017JJ00";"0"
"1094934";"3000   ";"10010";"A011674";"2018JJ00";"0"
"1094935";"3000   ";"10010";"A011674";"2019JJ00";"1"
"1094936";"3000   ";"10010";"A011674";"2020JJ00";"0"
"1094937";"3000   ";"10010";"A011674";"2021JJ00";"0"
"1097070";"3000   ";"10010";"A011757";"1996JJ00";
"1097071";"3000   ";"10010";"A011757";"1997JJ00";
"1097072";"3000   ";"10010";"A011757";"1998JJ00";
"1097073";"3000   ";"10010";"A011757";"1999JJ00";
"1097074";"3000   ";"10010";"A011757";"2000JJ00";
"1097075";"3000   ";"10010";"A011757";"2001JJ00";
"1097076";"3000   ";"10010";"A011757";"2002JJ00";
"1097077";"3000   ";"10010";"A011757";"2003JJ00";
"1097078";"3000   ";"10010";"A011757";"2004JJ00";
"1097079";"3000   ";"10010";"A011757";"2005JJ00";
"1097080";"3000   ";"10010";"A011757";"2006JJ00";
"1097081";"3000   ";"10010";"A011757";"2007JJ00";
"1097082";"3000   ";"10010";"A011757";"2008JJ00";
"1097083";"3000   ";"10010";"A011757";"2009JJ00";
"1097084";"3000   ";"10010";"A011757";"2010JJ00";
"1097085";"3000   ";"10010";"A011757";"2011JJ00";
"1097086";"3000   ";"10010";"A011757";"2012JJ00";
"1097087";"3000   ";"10010";"A011757";"2013JJ00";
"1097088";"3000   ";"10010";"A011757";"2014JJ00";
"1097089";"3000   ";"10010";"A011757";"2015JJ00";
"1097090";"3000   ";"10010";"A011757";"2016JJ00";
"1097091";"3000   ";"10010";"A011757";"2017JJ00";
"1097092";"3000   ";"10010";"A011757";"2018JJ00";
"1097093";"3000   ";"10010";"A011757";"2019JJ00";
"1097094";"3000   ";"10010";"A011757";"2020JJ00";
"1097095";"3000   ";"10010";"A011757";"2021JJ00";
"1099072";"3000   ";"10010";"A011833";"1996JJ00";"297"
"1099073";"3000   ";"10010";"A011833";"1997JJ00";"245"
"1099074";"3000   ";"10010";"A011833";"1998JJ00";"300"
"1099075";"3000   ";"10010";"A011833";"1999JJ00";"295"
"1099076";"3000   ";"10010";"A011833";"2000JJ00";"292"
"1099077";"3000   ";"10010";"A011833";"2001JJ00";"294"
"1099078";"3000   ";"10010";"A011833";"2002JJ00";"311"
"1099079";"3000   ";"10010";"A011833";"2003JJ00";"281"
"1099080";"3000   ";"10010";"A011833";"2004JJ00";"255"
"1099081";"3000   ";"10010";"A011833";"2005JJ00";"291"
"1099082";"3000   ";"10010";"A011833";"2006JJ00";"241"
"1099083";"3000   ";"10010";"A011833";"2007JJ00";"251"
"1099084";"3000   ";"10010";"A011833";"2008JJ00";"218"
"1099085";"3000   ";"10010";"A011833";"2009JJ00";"214"
"1099086";"3000   ";"10010";"A011833";"2010JJ00";"199"
"1099087";"3000   ";"10010";"A011833";"2011JJ00";"200"
"1099088";"3000   ";"10010";"A011833";"2012JJ00";"207"
"1099089";"3000   ";"10010";"A011833";"2013JJ00";"222"
"1099090";"3000   ";"10010";"A011833";"2014JJ00";"206"
"1099091";"3000   ";"10010";"A011833";"2015JJ00";"186"
"1099092";"3000   ";"10010";"A011833";"2016JJ00";"195"
"1099093";"3000   ";"10010";"A011833";"2017JJ00";"205"
"1099094";"3000   ";"10010";"A011833";"2018JJ00";"187"
"1099095";"3000   ";"10010";"A011833";"2019JJ00";"200"
"1099096";"3000   ";"10010";"A011833";"2020JJ00";"219"
"1099097";"3000   ";"10010";"A011833";"2021JJ00";"199"
"1100632";"3000   ";"10010";"A011893";"1996JJ00";"193"
"1100633";"3000   ";"10010";"A011893";"1997JJ00";"205"
"1100634";"3000   ";"10010";"A011893";"1998JJ00";"202"
"1100635";"3000   ";"10010";"A011893";"1999JJ00";"178"
"1100636";"3000   ";"10010";"A011893";"2000JJ00";"190"
"1100637";"3000   ";"10010";"A011893";"2001JJ00";"201"
"1100638";"3000   ";"10010";"A011893";"2002JJ00";"168"
"1100639";"3000   ";"10010";"A011893";"2003JJ00";"193"
"1100640";"3000   ";"10010";"A011893";"2004JJ00";"165"
"1100641";"3000   ";"10010";"A011893";"2005JJ00";"139"
"1100642";"3000   ";"10010";"A011893";"2006JJ00";"157"
"1100643";"3000   ";"10010";"A011893";"2007JJ00";"109"
"1100644";"3000   ";"10010";"A011893";"2008JJ00";"93"
"1100645";"3000   ";"10010";"A011893";"2009JJ00";"113"
"1100646";"3000   ";"10010";"A011893";"2010JJ00";"108"
"1100647";"3000   ";"10010";"A011893";"2011JJ00";"107"
"1100648";"3000   ";"10010";"A011893";"2012JJ00";"96"
"1100649";"3000   ";"10010";"A011893";"2013JJ00";"81"
"1100650";"3000   ";"10010";"A011893";"2014JJ00";"91"
"1100651";"3000   ";"10010";"A011893";"2015JJ00";"82"
"1100652";"3000   ";"10010";"A011893";"2016JJ00";"78"
"1100653";"3000   ";"10010";"A011893";"2017JJ00";"83"
"1100654";"3000   ";"10010";"A011893";"2018JJ00";"85"
"1100655";"3000   ";"10010";"A011893";"2019JJ00";"99"
"1100656";"3000   ";"10010";"A011893";"2020JJ00";"80"
"1100657";"3000   ";"10010";"A011893";"2021JJ00";"77"
"1102920";"3000   ";"10010";"A011981";"1996JJ00";"43"
"1102921";"3000   ";"10010";"A011981";"1997JJ00";"33"
"1102922";"3000   ";"10010";"A011981";"1998JJ00";"32"
"1102923";"3000   ";"10010";"A011981";"1999JJ00";"22"
"1102924";"3000   ";"10010";"A011981";"2000JJ00";"30"
"1102925";"3000   ";"10010";"A011981";"2001JJ00";"43"
"1102926";"3000   ";"10010";"A011981";"2002JJ00";"28"
"1102927";"3000   ";"10010";"A011981";"2003JJ00";"28"
"1102928";"3000   ";"10010";"A011981";"2004JJ00";"21"
"1102929";"3000   ";"10010";"A011981";"2005JJ00";"16"
"1102930";"3000   ";"10010";"A011981";"2006JJ00";"14"
"1102931";"3000   ";"10010";"A011981";"2007JJ00";"17"
"1102932";"3000   ";"10010";"A011981";"2008JJ00";"13"
"1102933";"3000   ";"10010";"A011981";"2009JJ00";"13"
"1102934";"3000   ";"10010";"A011981";"2010JJ00";"17"
"1102935";"3000   ";"10010";"A011981";"2011JJ00";"16"
"1102936";"3000   ";"10010";"A011981";"2012JJ00";"13"
"1102937";"3000   ";"10010";"A011981";"2013JJ00";"10"
"1102938";"3000   ";"10010";"A011981";"2014JJ00";"15"
"1102939";"3000   ";"10010";"A011981";"2015JJ00";"10"
"1102940";"3000   ";"10010";"A011981";"2016JJ00";"13"
"1102941";"3000   ";"10010";"A011981";"2017JJ00";"14"
"1102942";"3000   ";"10010";"A011981";"2018JJ00";"17"
"1102943";"3000   ";"10010";"A011981";"2019JJ00";"12"
"1102944";"3000   ";"10010";"A011981";"2020JJ00";"14"
